Lot ID,Material,Weight,Quoted price,Final price,Recycler,Status,Date/time,Location,Payment status
LOT260814018469,Magnet Assembly,6.96 kg,₹750.92,₹798.35,ScrapSmart Itanagar Resource Recovery 0496,Completed,14-08-2026 13:32,Itanagar,Paid
LOT260814017693,Television,35.22 kg,₹695.83,₹707.12,RecyclePro Rourkela Recycling Services 3551,Completed,14-08-2026 13:46,Rourkela,Paid
LOT260814016821,Keyboard,7.34 kg,₹259.80,₹251.61,E-Waste Bathinda Circular Solutions 1765,Pending Pickup,14-08-2026 14:02,Bathinda,Pending
LOT260814016768,Mixed Plastic,53.41 kg,"₹1,582.91","₹1,486.02",GreenCircuit Pune Materials Recycling 1608,Handover Confirmed,14-08-2026 14:28,Pune,Paid
LOT260814012190,Mixed Plastic,51.93 kg,"₹1,385.61","₹1,368.92",GreenMine Bhubaneswar Recovery Centre 0034,Completed,14-08-2026 14:32,Bhubaneswar,Paid
LOT260814013369,Washing Machine,31.99 kg,₹497.64,₹484.75,GreenBridge Patna Collection & Recycling 4480,Completed,14-08-2026 14:39,Patna,Paid
LOT260814000431,Cable,7.87 kg,"₹3,315.54","₹3,239.46",EcoLink Cuttack Collection & Recycling 4930,Handover Confirmed,14-08-2026 14:43,Cuttack,Paid
LOT260814017586,Cable,20.52 kg,"₹9,071.88","₹8,690.45",EcoLink Aurangabad Collection & Recycling 1310,Completed,14-08-2026 14:52,Aurangabad,Paid
LOT260814005936,Mobile,4.63 kg,₹834.47,₹841.46,CleanEarth Kota Recovery Centre 0724,Completed,14-08-2026 15:08,Kota,Paid
LOT260814007183,Printer,31.03 kg,₹562.62,₹492.31,RecoverX Bhubaneswar Circular Solutions 4395,Completed,14-08-2026 15:18,Bhubaneswar,Paid
LOT260814015072,Mixed Metal,46.18 kg,"₹3,222.82","₹3,034.25",EnviroCycle Jalandhar E-Waste Solutions 1052,Completed,14-08-2026 15:38,Jalandhar,Paid
LOT260814016783,Mobile,2.4 kg,₹780.53,₹780.98,EcoRecover Bhopal Green Processing 0357,Completed,14-08-2026 15:50,Bhopal,Paid
LOT260814005863,Magnet Assembly,15.53 kg,"₹1,862.23","₹1,791.15",Circular Durgapur Resource Recovery 2046,Completed,14-08-2026 15:55,Durgapur,Paid
LOT260814002127,Battery,10.56 kg,₹867.18,₹834.02,EcoLink Thiruvananthapuram Collection & Recycling 1730,Completed,14-08-2026 17:32,Thiruvananthapuram,Pending
LOT260814017785,Glass,35.84 kg,₹147.76,₹140.81,EarthLoop Siliguri Recycler Hub 4653,Cancelled,14-08-2026 17:53,Siliguri,Not Applicable
LOT260814003872,Cable,43.71 kg,"₹15,505.36","₹15,401.74",ScrapSmart Itanagar Resource Recovery 2276,Completed,14-08-2026 18:06,Itanagar,Paid
LOT260814019849,Motor,20.42 kg,₹987.31,₹955.67,EnviroCycle Meerut E-Waste Solutions 0412,Quoted,14-08-2026 18:51,Meerut,Pending
LOT260814008924,LCD Panel,14.99 kg,₹918.71,₹827.84,CleanEarth Chennai Recovery Centre 0644,Completed,14-08-2026 19:10,Chennai,Paid
LOT260814019162,Battery,18.82 kg,"₹1,461.51","₹1,467.96",GreenBridge Salem Collection & Recycling 3200,Quoted,14-08-2026 19:44,Salem,Pending
LOT260814006923,Washing Machine,25.87 kg,₹718.34,₹696.79,RecyclePro Jabalpur Recycling Services 1131,Completed,14-08-2026 19:58,Jabalpur,Paid
LOT260814009683,Mixed Plastic,15.6 kg,₹403.80,₹407.88,UrbanRecycle Itanagar Sustainable Recycling 0229,Completed,14-08-2026 20:09,Itanagar,Paid
LOT260814007796,CRT,13.66 kg,₹236.62,₹241.55,RecoverX Roorkee Circular Solutions 0255,Completed,14-08-2026 20:38,Roorkee,Paid
LOT260814011664,Keyboard,1.38 kg,₹22.59,₹21.74,EarthLoop Warangal Recycler Hub 1773,Quoted,14-08-2026 20:40,Warangal,Pending
LOT260814000037,Magnet Assembly,18.12 kg,"₹1,428.26","₹1,443.44",EarthLoop Mysuru Recycler Hub 2153,Completed,14-08-2026 20:43,Mysuru,Paid
LOT260814014659,Printer,15.48 kg,₹272.45,₹297.52,RecoverX Karnal Circular Solutions 2475,Completed,14-08-2026 20:45,Karnal,Paid
LOT260814002662,CRT,18.74 kg,₹144.46,₹148.46,GreenMine Bareilly Recovery Centre 3974,Cancelled,14-08-2026 20:57,Bareilly,Not Applicable
LOT260814017860,Motor,38.52 kg,"₹3,370.69","₹3,614.61",CleanEarth Vadodara Recovery Centre 1884,Completed,14-08-2026 21:20,Vadodara,Paid
LOT260814000367,PCB,8.16 kg,"₹4,121.58","₹4,243.39",EcoRecover Imphal Green Processing 1117,Handover Confirmed,14-08-2026 21:32,Imphal,Paid
LOT260814019163,Mixed Metal,71.4 kg,"₹2,548.30","₹2,496.87",WasteWise Itanagar Materials Recycling 3878,Quoted,14-08-2026 21:38,Itanagar,Pending
LOT260814007859,Printer,13.47 kg,₹203.47,₹211.90,CircularGrid Tirupati Sustainable Recycling 3999,Completed,14-08-2026 22:52,Tirupati,Paid
LOT260814012986,Mixed Plastic,8.7 kg,₹134.62,₹136.17,GreenMine Shillong Recovery Centre 2974,Completed,14-08-2026 23:04,Shillong,Paid
LOT260814000360,CRT,7.71 kg,₹98.09,₹102.97,EarthLoop Mysuru Recycler Hub 2153,Pending Pickup,14-08-2026 23:08,Mysuru,Pending
LOT260814019684,LCD Panel,9.74 kg,₹628.60,₹573.52,RenewTech Indore Green Processing 0447,Completed,14-08-2026 23:15,Indore,Paid
LOT260815011440,Mixed Plastic,55.45 kg,₹695.67,₹622.83,CircularGrid Kota Sustainable Recycling 3839,Completed,15-08-2026 00:13,Kota,Paid
LOT260815012580,Washing Machine,36.8 kg,₹761.40,₹751.86,UrbanRecycle Bokaro Sustainable Recycling 4529,Completed,15-08-2026 00:30,Bokaro,Paid
LOT260815014565,LCD Panel,18.07 kg,"₹1,231.38","₹1,401.82",WasteWise Panaji Materials Recycling 0498,Completed,15-08-2026 00:59,Panaji,Paid
LOT260815000025,Washing Machine,20.85 kg,₹666.52,₹673.06,CleanEarth Kota Recovery Centre 4284,Handover Confirmed,15-08-2026 01:00,Kota,Paid
LOT260815014291,Mixed Metal,64.84 kg,"₹5,501.33","₹5,506.76",GreenMine Karnal Recovery Centre 3454,Completed,15-08-2026 01:08,Karnal,Paid
LOT260815008550,Mobile,6.89 kg,"₹2,210.39","₹2,425.50",ScrapSmart Faridabad Resource Recovery 0336,Completed,15-08-2026 01:16,Faridabad,Partial Payment
LOT260815011563,Mixed Metal,50.33 kg,"₹3,062.45","₹3,030.02",GreenBridge Pune Collection & Recycling 0540,Handover Confirmed,15-08-2026 01:29,Pune,Paid
LOT260815018677,Washing Machine,54.78 kg,"₹1,803.57","₹1,827.08",GreenBridge Siliguri Collection & Recycling 1360,Completed,15-08-2026 02:00,Siliguri,Paid
LOT260815013031,Mixed Metal,53.95 kg,"₹2,038.17","₹2,038.49",EcoCycle Kozhikode Recycling Services 0841,Quoted,15-08-2026 02:05,Kozhikode,Pending
LOT260815016746,Motor,12.58 kg,"₹1,279.56","₹1,279.78",EcoLink Asansol Collection & Recycling 4450,Completed,15-08-2026 02:26,Asansol,Paid
LOT260815015695,CRT,20.49 kg,₹318.92,₹311.38,GreenBridge Hisar Collection & Recycling 3720,Cancelled,15-08-2026 02:56,Hisar,Not Applicable
LOT260815017636,Battery,18.18 kg,"₹1,573.74","₹1,565.37",ReTech Bhavnagar Recycler Hub 4963,Quoted,15-08-2026 03:31,Bhavnagar,Pending
LOT260815014032,Cable,42.39 kg,"₹15,457.13","₹16,294.96",E-Waste Roorkee Circular Solutions 2925,Completed,15-08-2026 03:38,Roorkee,Paid
LOT260815007562,LCD Panel,2.52 kg,₹128.31,₹130.97,GreenBridge Mangaluru Collection & Recycling 3080,Completed,15-08-2026 03:45,Mangaluru,Paid
LOT260815008804,Motor,22.85 kg,"₹2,336.34","₹2,571.32",RenewTech Gwalior Green Processing 2287,Quoted,15-08-2026 03:47,Gwalior,Pending
LOT260815007774,Mixed Plastic,29.53 kg,₹664.74,₹645.46,EarthLoop Asansol Recycler Hub 1513,Completed,15-08-2026 05:20,Asansol,Paid
LOT260815009108,CRT,33.43 kg,₹448.44,₹488.68,GreenMine Dehradun Recovery Centre 4494,Completed,15-08-2026 05:58,Dehradun,Partial Payment
LOT260815007697,Printer,5.36 kg,₹130.47,₹123.51,EcoRecover Faridabad Green Processing 4697,Completed,15-08-2026 06:00,Faridabad,Paid
LOT260815003072,Printer,5.38 kg,₹139.24,₹128.00,GreenBridge Gurugram Collection & Recycling 0960,Handover Confirmed,15-08-2026 06:09,Gurugram,Paid
LOT260815014183,Television,42.77 kg,"₹1,040.30","₹1,007.13",RecoverX Panaji Circular Solutions 1655,Quoted,15-08-2026 06:51,Panaji,Pending
LOT260815006349,Magnet Assembly,2.33 kg,₹315.98,₹305.94,EcoLink Cuttack Collection & Recycling 4930,Completed,15-08-2026 07:04,Cuttack,Paid
LOT260815012403,Battery,29.58 kg,"₹5,611.99","₹5,056.74",ReTech Pune Recycler Hub 2943,Cancelled,15-08-2026 07:17,Pune,Not Applicable
LOT260815011308,Magnet Assembly,18.64 kg,"₹1,640.20","₹1,589.74",RecoverX Kolkata Circular Solutions 3495,Completed,15-08-2026 07:20,Kolkata,Paid
LOT260815016781,CRT,13.7 kg,₹99.48,₹98.19,ReTech Kanpur Recycler Hub 0383,Completed,15-08-2026 07:57,Kanpur,Partial Payment
LOT260815007731,Magnet Assembly,8.39 kg,"₹1,095.65","₹1,133.80",RecoverX Ahmedabad Circular Solutions 1615,Handover Confirmed,15-08-2026 09:15,Ahmedabad,Paid
LOT260815003052,Mixed Plastic,46.78 kg,"₹1,231.45","₹1,160.95",UrbanRecycle Sambalpur Sustainable Recycling 1149,Completed,15-08-2026 09:19,Sambalpur,Pending
LOT260815004439,PCB,9.58 kg,"₹4,158.56","₹4,089.63",CleanEarth Lucknow Recovery Centre 0204,Handover Confirmed,15-08-2026 09:23,Lucknow,Paid
LOT260815009911,PCB,9.77 kg,"₹3,752.93","₹3,465.10",CleanEarth Noida Recovery Centre 0544,Completed,15-08-2026 09:30,Noida,Pending
LOT260815019068,Glass,20.88 kg,₹132.48,₹148.61,WasteWise Shimla Materials Recycling 1558,Handover Confirmed,15-08-2026 10:04,Shimla,Paid
LOT260815010650,Microwave,29.87 kg,₹250.29,₹244.58,RecyclePro Faridabad Recycling Services 1671,Pending Pickup,15-08-2026 10:10,Faridabad,Pending
LOT260815008230,PCB,7.66 kg,"₹2,921.72","₹3,093.99",UrbanRecycle Ahmedabad Sustainable Recycling 3929,Completed,15-08-2026 10:27,Ahmedabad,Paid
LOT260815003561,Motor,3.64 kg,₹299.33,₹309.07,GreenMine Bathinda Recovery Centre 3634,Pending Pickup,15-08-2026 10:59,Bathinda,Pending
LOT260815005730,Mixed Metal,28.4 kg,"₹2,256.85","₹2,254.08",Circular Gorakhpur Resource Recovery 2106,Completed,15-08-2026 12:07,Gorakhpur,Paid
LOT260815008150,Printer,21.77 kg,₹352.64,₹338.66,EcoRecover Siliguri Green Processing 0737,Completed,15-08-2026 12:46,Siliguri,Paid
LOT260815000543,Battery,21.71 kg,"₹3,587.54","₹3,835.41",E-Waste Ahmedabad Circular Solutions 2505,Completed,15-08-2026 12:48,Ahmedabad,Paid
LOT260815009716,Microwave,13.74 kg,₹286.04,₹289.71,GreenMine Bokaro Recovery Centre 1414,Completed,15-08-2026 13:50,Bokaro,Paid
LOT260815013623,Glass,6.46 kg,₹17.19,₹17.35,CleanEarth Nellore Recovery Centre 0084,Handover Confirmed,15-08-2026 14:10,Nellore,Partial Payment
LOT260815006467,Keyboard,8.7 kg,₹350.27,₹351.16,RenewTech Jodhpur Green Processing 2107,Completed,15-08-2026 14:35,Jodhpur,Paid
LOT260815008486,Mixed Plastic,76.26 kg,"₹1,357.49","₹1,314.89",GreenBridge Chandigarh Collection & Recycling 2800,Completed,15-08-2026 14:50,Chandigarh,Paid
LOT260815019673,CRT,33.5 kg,₹199.51,₹186.26,ScrapSmart Hyderabad Resource Recovery 0196,Completed,15-08-2026 15:25,Hyderabad,Paid
LOT260815010620,Microwave,4.65 kg,₹100.58,₹97.75,EcoCycle Madurai Recycling Services 3761,Pending Pickup,15-08-2026 15:27,Madurai,Pending
LOT260815001440,Mixed Metal,16.29 kg,"₹1,346.54","₹1,293.99",RecoverX Kozhikode Circular Solutions 4935,Completed,15-08-2026 15:33,Kozhikode,Paid
LOT260815005641,Mouse,1.35 kg,₹53.75,₹46.53,EarthLoop Agartala Recycler Hub 2273,Completed,15-08-2026 16:11,Agartala,Pending
LOT260815019235,Television,29.35 kg,₹844.52,₹879.93,RenewTech Coimbatore Green Processing 2247,Completed,15-08-2026 16:25,Coimbatore,Paid
LOT260815018922,Microwave,23.85 kg,₹507.70,₹511.93,EarthLoop Dhanbad Recycler Hub 3193,Cancelled,15-08-2026 16:31,Dhanbad,Not Applicable
LOT260815010283,Printer,18.07 kg,₹233.92,₹213.07,EcoRecover Bilaspur Green Processing 3297,Completed,15-08-2026 16:40,Bilaspur,Paid
LOT260815005091,Cable,26.66 kg,"₹11,187.80","₹10,284.60",E-Waste Rajkot Circular Solutions 3805,Cancelled,15-08-2026 16:42,Rajkot,Not Applicable
LOT260815001445,Mobile,4.05 kg,"₹1,126.84","₹1,247.56",EarthLoop Mumbai Recycler Hub 3033,Completed,15-08-2026 16:47,Mumbai,Paid
LOT260815019297,Microwave,26.4 kg,₹684.42,₹617.51,ScrapSmart Delhi Resource Recovery 0276,Handover Confirmed,15-08-2026 17:05,Delhi,Partial Payment
LOT260815000807,Mixed Metal,40.18 kg,"₹1,525.19","₹1,498.32",GreenLoop Surat E-Waste Solutions 4642,Handover Confirmed,15-08-2026 17:13,Surat,Paid
LOT260815009144,Glass,15.59 kg,₹41.98,₹42.00,ScrapSmart Meerut Resource Recovery 1836,Completed,15-08-2026 17:14,Meerut,Paid
LOT260815012130,Mobile,2.01 kg,₹463.71,₹426.03,UrbanRecycle Srinagar Sustainable Recycling 3429,Completed,15-08-2026 17:32,Srinagar,Paid
LOT260815010666,Washing Machine,44.57 kg,₹727.88,₹744.87,EcoRecover Coimbatore Green Processing 1357,Completed,15-08-2026 17:34,Coimbatore,Pending
LOT260815009867,Microwave,12.08 kg,₹224.88,₹222.36,UrbanRecycle Bilaspur Sustainable Recycling 4009,Cancelled,15-08-2026 18:02,Bilaspur,Not Applicable
LOT260815002813,Glass,17.33 kg,₹69.18,₹68.45,GreenLoop Warangal E-Waste Solutions 3642,Handover Confirmed,15-08-2026 18:07,Warangal,Paid
LOT260815018570,Mixed Plastic,62.95 kg,"₹1,787.74","₹1,703.47",EcoLink Nagpur Collection & Recycling 2230,Pending Pickup,15-08-2026 18:13,Nagpur,Pending
LOT260815007335,Cable,32.58 kg,"₹12,891.58","₹13,433.16",E-Waste Imphal Circular Solutions 3965,Completed,15-08-2026 18:56,Imphal,Partial Payment
LOT260815018839,CRT,6.98 kg,₹42.05,₹41.73,CleanEarth Madurai Recovery Centre 0824,Cancelled,15-08-2026 19:02,Madurai,Not Applicable
LOT260815005751,Keyboard,5.7 kg,₹224.99,₹212.47,CircularGrid Hyderabad Sustainable Recycling 2599,Handover Confirmed,15-08-2026 19:04,Hyderabad,Paid
LOT260815019765,Mixed Metal,51.41 kg,"₹1,950.03","₹1,730.62",RecoverX Jammu Circular Solutions 3695,Cancelled,15-08-2026 19:30,Jammu,Not Applicable
LOT260815013749,LCD Panel,12.32 kg,₹531.77,₹535.49,ReTech Cuttack Recycler Hub 1103,Completed,15-08-2026 19:33,Cuttack,Partial Payment
LOT260815004210,Keyboard,6.14 kg,₹206.02,₹206.13,Circular Agra Resource Recovery 1926,Pending Pickup,15-08-2026 19:34,Agra,Pending
LOT260815008762,Mixed Plastic,27.75 kg,₹693.83,₹712.11,Circular Itanagar Resource Recovery 3166,Completed,15-08-2026 19:35,Itanagar,Pending
LOT260815005746,Microwave,5.49 kg,₹95.39,₹93.03,GreenBridge Bhavnagar Collection & Recycling 4340,Completed,15-08-2026 19:36,Bhavnagar,Paid
LOT260815011530,Keyboard,8.42 kg,₹265.13,₹250.02,RenewTech Tiruchirappalli Green Processing 0887,Handover Confirmed,15-08-2026 19:54,Tiruchirappalli,Paid
LOT260815001154,Cable,13.34 kg,"₹5,176.27","₹5,237.87",EnviroCycle Bhubaneswar E-Waste Solutions 1992,Pending Pickup,15-08-2026 19:54,Bhubaneswar,Pending
LOT260815014550,Keyboard,4.51 kg,₹94.16,₹103.10,CircularGrid Salem Sustainable Recycling 4179,Completed,15-08-2026 20:20,Salem,Paid
LOT260815003168,PCB,8.63 kg,"₹3,918.43","₹3,995.24",GreenLoop Coimbatore E-Waste Solutions 1802,Handover Confirmed,15-08-2026 20:31,Coimbatore,Paid
LOT260815005041,Magnet Assembly,6.51 kg,₹873.82,₹886.85,GreenBridge Lucknow Collection & Recycling 4120,Handover Confirmed,15-08-2026 20:56,Lucknow,Paid
LOT260815013530,Mixed Metal,22.53 kg,"₹1,136.52","₹1,106.44",GreenLoop Jabalpur E-Waste Solutions 1042,Completed,15-08-2026 21:00,Jabalpur,Paid
LOT260815005350,Magnet Assembly,12.26 kg,"₹1,415.50","₹1,474.01",CircularGrid Salem Sustainable Recycling 0619,Cancelled,15-08-2026 21:34,Salem,Not Applicable
LOT260815000410,Television,22.93 kg,₹863.68,₹942.86,GreenBridge Bhavnagar Collection & Recycling 2560,Cancelled,15-08-2026 21:54,Bhavnagar,Not Applicable
LOT260815012670,Glass,34.5 kg,₹361.43,₹340.79,GreenCircuit Gurugram Materials Recycling 0248,Completed,15-08-2026 21:56,Gurugram,Paid
LOT260815012866,Printer,13.18 kg,₹161.36,₹161.00,EcoLink Jammu Collection & Recycling 3250,Completed,15-08-2026 22:01,Jammu,Paid
LOT260815010762,Mixed Metal,75.88 kg,"₹4,891.13","₹5,078.62",ScrapSmart Rourkela Resource Recovery 0436,Pending Pickup,15-08-2026 22:11,Rourkela,Pending
LOT260815019225,PCB,6.22 kg,"₹2,703.69","₹2,776.03",WasteWise Tiruchirappalli Materials Recycling 4358,Quoted,15-08-2026 22:16,Tiruchirappalli,Pending
LOT260815007626,Cable,4.03 kg,"₹1,584.05","₹1,487.21",GreenLoop Vadodara E-Waste Solutions 2062,Completed,15-08-2026 22:32,Vadodara,Paid
LOT260815009279,Motor,34.84 kg,"₹2,427.18","₹2,278.95",EnviroCycle Bhopal E-Waste Solutions 1692,Completed,15-08-2026 22:43,Bhopal,Paid
LOT260815018013,Printer,14.94 kg,₹282.13,₹312.64,EcoLink Rourkela Collection & Recycling 2750,Completed,15-08-2026 22:52,Rourkela,Paid
LOT260815000972,Mixed Metal,53.45 kg,"₹4,331.47","₹4,293.39",EcoCycle Asansol Recycling Services 4361,Cancelled,15-08-2026 22:55,Asansol,Not Applicable
LOT260815015365,LCD Panel,11.31 kg,₹513.74,₹432.63,CleanEarth Dehradun Recovery Centre 1824,Handover Confirmed,15-08-2026 23:14,Dehradun,Paid
LOT260815003055,Mixed Metal,19.18 kg,"₹1,514.34","₹1,444.51",RecoverX Nashik Circular Solutions 2055,Completed,15-08-2026 23:17,Nashik,Paid
LOT260816003199,Cable,4.09 kg,"₹1,468.70","₹1,450.69",EcoRecover Patiala Green Processing 3457,Completed,16-08-2026 00:01,Patiala,Paid
LOT260816001678,Cable,34.99 kg,"₹11,741.16","₹11,967.55",Circular Ludhiana Resource Recovery 1466,Completed,16-08-2026 00:03,Ludhiana,Pending
LOT260816006428,Magnet Assembly,16.98 kg,"₹1,505.37","₹1,520.58",CircularGrid Jamshedpur Sustainable Recycling 1279,Completed,16-08-2026 00:04,Jamshedpur,Paid
LOT260816006607,Motor,25.89 kg,"₹1,866.27","₹1,717.82",RenewTech Bhubaneswar Green Processing 1547,Completed,16-08-2026 00:12,Bhubaneswar,Paid
LOT260816014075,LCD Panel,15.72 kg,₹971.29,₹990.01,GreenBridge Jammu Collection & Recycling 4140,Completed,16-08-2026 00:14,Jammu,Paid
LOT260816013628,Cable,14.96 kg,"₹6,569.92","₹6,504.31",RecoverX Bhubaneswar Circular Solutions 4395,Completed,16-08-2026 00:20,Bhubaneswar,Paid
LOT260816001559,Magnet Assembly,19.08 kg,"₹2,091.00","₹2,066.35",Circular Raipur Resource Recovery 0626,Completed,16-08-2026 00:29,Raipur,Paid
LOT260816010204,Printer,23.59 kg,₹707.26,₹658.17,WasteWise Warangal Materials Recycling 3998,Completed,16-08-2026 00:59,Warangal,Paid
LOT260816002462,Battery,10.14 kg,"₹1,854.54","₹1,914.63",CleanEarth Salem Recovery Centre 4624,Pending Pickup,16-08-2026 01:23,Salem,Pending
LOT260816009055,Mixed Plastic,26.88 kg,₹652.69,₹696.70,ReTech Solapur Recycler Hub 1223,Completed,16-08-2026 01:29,Solapur,Paid
LOT260816009131,Battery,18.1 kg,"₹2,283.14","₹2,530.16",UrbanRecycle Kolhapur Sustainable Recycling 1489,Handover Confirmed,16-08-2026 02:32,Kolhapur,Paid
LOT260816007572,Keyboard,2.18 kg,₹53.59,₹58.57,RecoverX Lucknow Circular Solutions 1895,Completed,16-08-2026 03:12,Lucknow,Paid
LOT260816005051,Magnet Assembly,11.18 kg,"₹1,115.47","₹1,205.83",GreenBridge Meerut Collection & Recycling 3260,Completed,16-08-2026 03:35,Meerut,Paid
LOT260816015962,Microwave,5.68 kg,₹48.72,₹47.25,E-Waste Srinagar Circular Solutions 2005,Completed,16-08-2026 04:17,Srinagar,Pending
LOT260816003525,Mobile,9.56 kg,"₹2,673.68","₹2,545.41",ScrapSmart Vijayawada Resource Recovery 1176,Handover Confirmed,16-08-2026 04:18,Vijayawada,Pending
LOT260816018709,Washing Machine,45.86 kg,₹990.77,₹958.24,GreenBridge Jamshedpur Collection & Recycling 3860,Completed,16-08-2026 04:34,Jamshedpur,Paid
LOT260816003612,Glass,42.23 kg,₹231.64,₹207.99,RecoverX Kolhapur Circular Solutions 4515,Handover Confirmed,16-08-2026 04:37,Kolhapur,Paid
LOT260816014175,Cable,16.18 kg,"₹7,177.23","₹7,550.40",Circular Bareilly Resource Recovery 2906,Cancelled,16-08-2026 04:46,Bareilly,Not Applicable
LOT260816004199,CRT,5.34 kg,₹54.26,₹52.36,UrbanRecycle Kolkata Sustainable Recycling 2249,Completed,16-08-2026 04:54,Kolkata,Partial Payment
LOT260816006431,Washing Machine,48.73 kg,₹983.56,"₹1,067.49",ReTech Rourkela Recycler Hub 2483,Completed,16-08-2026 05:16,Rourkela,Paid
LOT260816007152,LCD Panel,15.71 kg,₹407.59,₹397.01,WasteWise Bhubaneswar Materials Recycling 3238,Completed,16-08-2026 05:32,Bhubaneswar,Paid
LOT260816007804,Motor,7.71 kg,₹769.27,₹799.28,ReTech Patiala Recycler Hub 4703,Completed,16-08-2026 06:00,Patiala,Paid
LOT260816010500,Magnet Assembly,10.03 kg,"₹1,428.90","₹1,364.64",EcoCycle Udaipur Recycling Services 3621,Quoted,16-08-2026 06:12,Udaipur,Pending
LOT260816011229,Cable,18.87 kg,"₹7,743.65","₹7,472.94",CleanEarth Vellore Recovery Centre 1244,Completed,16-08-2026 06:12,Vellore,Paid
LOT260816015500,Washing Machine,53.29 kg,₹669.87,₹664.73,CircularGrid Karnal Sustainable Recycling 3899,Completed,16-08-2026 06:13,Karnal,Pending
LOT260816005781,Battery,14.0 kg,"₹2,613.77","₹2,405.17",UrbanRecycle Rourkela Sustainable Recycling 3729,Completed,16-08-2026 06:28,Rourkela,Paid
LOT260816004317,Microwave,28.26 kg,₹508.98,₹497.90,EcoLink Meerut Collection & Recycling 2370,Cancelled,16-08-2026 06:48,Meerut,Not Applicable
LOT260816016932,Washing Machine,35.05 kg,"₹1,049.81","₹1,056.49",UrbanRecycle Gaya Sustainable Recycling 0209,Completed,16-08-2026 07:02,Gaya,Partial Payment
LOT260816002280,Mobile,8.37 kg,"₹2,269.63","₹2,238.57",ScrapSmart Hisar Resource Recovery 2296,Handover Confirmed,16-08-2026 07:08,Hisar,Paid
LOT260816018745,LCD Panel,16.08 kg,₹470.93,₹461.50,EarthLoop Jammu Recycler Hub 0313,Completed,16-08-2026 07:24,Jammu,Paid
LOT260816012839,PCB,7.06 kg,"₹3,772.70","₹3,496.25",E-Waste Kolhapur Circular Solutions 3625,Handover Confirmed,16-08-2026 07:28,Kolhapur,Paid
