Category,Location,Date,Price/kg,Source
Player,Noida,04-09-26,₹51,Recycler
Cable,Noida,04-09-26,₹425,Recycler
LCD Panel,Noida,04-09-26,₹46,Recycler
Motor,Noida,04-09-26,₹81,Recycler
Magnet Assembly,Noida,04-09-26,₹105,Recycler
Metal,Noida,04-09-26,₹56,Market Survey
Plastic,Noida,04-09-26,₹21,Aggregator
Glass,Noida,04-09-26,₹5,Recycler
PCB,Jaipur,04-09-26,₹435,Recycler
Battery,Jaipur,04-09-26,₹110,Aggregator
Mobile,Jaipur,04-09-26,₹213,Aggregator
Keyboard,Jaipur,04-09-26,₹30,Recycler
Mouse,Jaipur,04-09-26,₹38,Aggregator
Printer,Jaipur,04-09-26,₹19,Recycler
Television,Jaipur,04-09-26,₹23,Market Survey
Washing Machine,Jaipur,04-09-26,₹21,Market Survey
Microwave,Jaipur,04-09-26,₹17,Recycler
Player,Jaipur,04-09-26,₹52,Recycler
Cable,Jaipur,04-09-26,₹399,Recycler
LCD Panel,Jaipur,04-09-26,₹44,Recycler
Motor,Jaipur,04-09-26,₹81,Market Survey
Magnet Assembly,Jaipur,04-09-26,₹97,Aggregator
Metal,Jaipur,04-09-26,₹54,Recycler
Plastic,Jaipur,04-09-26,₹21,Recycler
Glass,Jaipur,04-09-26,₹5,Aggregator
PCB,Ahmedabad,04-09-26,₹435,Recycler
Battery,Ahmedabad,04-09-26,₹116,Recycler
Mobile,Ahmedabad,04-09-26,₹209,Recycler
Keyboard,Ahmedabad,04-09-26,₹32,Recycler
Mouse,Ahmedabad,04-09-26,₹37,Aggregator
Printer,Ahmedabad,04-09-26,₹19,Recycler
Television,Ahmedabad,04-09-26,₹21,Aggregator
Washing Machine,Ahmedabad,04-09-26,₹20,Aggregator
Microwave,Ahmedabad,04-09-26,₹19,Recycler
Player,Ahmedabad,04-09-26,₹49,Aggregator
Cable,Ahmedabad,04-09-26,₹429,Recycler
LCD Panel,Ahmedabad,04-09-26,₹50,Recycler
Motor,Ahmedabad,04-09-26,₹76,Aggregator
Magnet Assembly,Ahmedabad,04-09-26,₹103,Recycler
Metal,Ahmedabad,04-09-26,₹56,Market Survey
Plastic,Ahmedabad,04-09-26,₹20,Aggregator
Glass,Ahmedabad,04-09-26,₹6,Recycler
PCB,Bengaluru,04-09-26,₹509,Market Survey
Battery,Bengaluru,04-09-26,₹116,Aggregator
Mobile,Bengaluru,04-09-26,₹212,Recycler
Keyboard,Bengaluru,04-09-26,₹32,Market Survey
Mouse,Bengaluru,04-09-26,₹41,Market Survey
Printer,Bengaluru,04-09-26,₹21,Recycler
Television,Bengaluru,04-09-26,₹25,Recycler
Washing Machine,Bengaluru,04-09-26,₹22,Recycler
Microwave,Bengaluru,04-09-26,₹19,Recycler
Player,Bengaluru,04-09-26,₹53,Recycler
Cable,Bengaluru,04-09-26,₹456,Market Survey
LCD Panel,Bengaluru,04-09-26,₹47,Recycler
Motor,Bengaluru,04-09-26,₹72,Aggregator
Magnet Assembly,Bengaluru,04-09-26,₹99,Aggregator
Metal,Bengaluru,04-09-26,₹58,Market Survey
Plastic,Bengaluru,04-09-26,₹23,Market Survey
Glass,Bengaluru,04-09-26,₹5,Recycler
PCB,Hyderabad,04-09-26,₹458,Recycler
Battery,Hyderabad,04-09-26,₹116,Aggregator
Mobile,Hyderabad,04-09-26,₹222,Recycler
Keyboard,Hyderabad,04-09-26,₹31,Recycler
Mouse,Hyderabad,04-09-26,₹43,Recycler
Printer,Hyderabad,04-09-26,₹19,Aggregator
Television,Hyderabad,04-09-26,₹23,Recycler
Washing Machine,Hyderabad,04-09-26,₹24,Recycler
Microwave,Hyderabad,04-09-26,₹18,Recycler
Player,Hyderabad,04-09-26,₹49,Aggregator
Cable,Hyderabad,04-09-26,₹416,Recycler
LCD Panel,Hyderabad,04-09-26,₹46,Recycler
Motor,Hyderabad,04-09-26,₹81,Market Survey
Magnet Assembly,Hyderabad,04-09-26,₹95,Aggregator
Metal,Hyderabad,04-09-26,₹54,Aggregator
Plastic,Hyderabad,04-09-26,₹21,Aggregator
Glass,Hyderabad,04-09-26,₹5,Recycler
PCB,Chennai,04-09-26,₹482,Recycler
Battery,Chennai,04-09-26,₹112,Aggregator
Mobile,Chennai,04-09-26,₹226,Recycler
Keyboard,Chennai,04-09-26,₹28,Recycler
Mouse,Chennai,04-09-26,₹39,Recycler
Printer,Chennai,04-09-26,₹19,Market Survey
Television,Chennai,04-09-26,₹24,Market Survey
Washing Machine,Chennai,04-09-26,₹22,Recycler
Microwave,Chennai,04-09-26,₹18,Recycler
Player,Chennai,04-09-26,₹55,Recycler
Cable,Chennai,04-09-26,₹438,Recycler
LCD Panel,Chennai,04-09-26,₹47,Recycler
Motor,Chennai,04-09-26,₹77,Recycler
Magnet Assembly,Chennai,04-09-26,₹101,Recycler
Metal,Chennai,04-09-26,₹54,Recycler
Plastic,Chennai,04-09-26,₹20,Recycler
Glass,Chennai,04-09-26,₹5,Aggregator
PCB,Kolkata,04-09-26,₹425,Recycler
Battery,Kolkata,04-09-26,₹115,Market Survey
Mobile,Kolkata,04-09-26,₹206,Aggregator
Keyboard,Kolkata,04-09-26,₹30,Aggregator
Mouse,Kolkata,04-09-26,₹40,Recycler
Printer,Kolkata,04-09-26,₹20,Recycler
Television,Kolkata,04-09-26,₹22,Recycler
Washing Machine,Kolkata,04-09-26,₹21,Aggregator
Microwave,Kolkata,04-09-26,₹18,Recycler
Player,Kolkata,04-09-26,₹50,Recycler
Cable,Kolkata,04-09-26,₹429,Recycler
LCD Panel,Kolkata,04-09-26,₹46,Market Survey
Motor,Kolkata,04-09-26,₹70,Aggregator
Magnet Assembly,Kolkata,04-09-26,₹100,Aggregator
Metal,Kolkata,04-09-26,₹48,Aggregator
Plastic,Kolkata,04-09-26,₹20,Aggregator
Glass,Kolkata,04-09-26,₹5,Recycler
PCB,Lucknow,04-09-26,₹424,Recycler
Battery,Lucknow,04-09-26,₹109,Aggregator
Mobile,Lucknow,04-09-26,₹216,Recycler
Keyboard,Lucknow,04-09-26,₹28,Aggregator
Mouse,Lucknow,04-09-26,₹38,Recycler
Printer,Lucknow,04-09-26,₹17,Recycler
Television,Lucknow,04-09-26,₹23,Recycler
Washing Machine,Lucknow,04-09-26,₹22,Aggregator
Microwave,Lucknow,04-09-26,₹17,Aggregator
Player,Lucknow,04-09-26,₹49,Recycler
Cable,Lucknow,04-09-26,₹371,Recycler
LCD Panel,Lucknow,04-09-26,₹46,Recycler
Motor,Lucknow,04-09-26,₹72,Recycler
Magnet Assembly,Lucknow,04-09-26,₹95,Recycler
Metal,Lucknow,04-09-26,₹52,Recycler
Plastic,Lucknow,04-09-26,₹21,Market Survey
Glass,Lucknow,04-09-26,₹5,Recycler
PCB,Bhopal,05-09-26,₹404,Recycler
Battery,Bhopal,05-09-26,₹107,Recycler
Mobile,Bhopal,05-09-26,₹201,Recycler
Keyboard,Bhopal,05-09-26,₹26,Recycler
Mouse,Bhopal,05-09-26,₹36,Recycler
Printer,Bhopal,05-09-26,₹18,Recycler
Television,Bhopal,05-09-26,₹22,Recycler
Washing Machine,Bhopal,05-09-26,₹20,Recycler
Microwave,Bhopal,05-09-26,₹16,Market Survey
Player,Bhopal,05-09-26,₹49,Recycler
Cable,Bhopal,05-09-26,₹370,Aggregator
LCD Panel,Bhopal,05-09-26,₹46,Recycler
Motor,Bhopal,05-09-26,₹72,Market Survey
Magnet Assembly,Bhopal,05-09-26,₹97,Recycler
Metal,Bhopal,05-09-26,₹51,Aggregator
Plastic,Bhopal,05-09-26,₹18,Aggregator
Glass,Bhopal,05-09-26,₹5,Aggregator
PCB,Indore,05-09-26,₹386,Aggregator
Battery,Indore,05-09-26,₹107,Recycler
Mobile,Indore,05-09-26,₹213,Aggregator
Keyboard,Indore,05-09-26,₹27,Aggregator
Mouse,Indore,05-09-26,₹38,Recycler
Printer,Indore,05-09-26,₹17,Aggregator
Television,Indore,05-09-26,₹21,Recycler
Washing Machine,Indore,05-09-26,₹21,Recycler
Microwave,Indore,05-09-26,₹16,Aggregator
Player,Indore,05-09-26,₹51,Recycler
Cable,Indore,05-09-26,₹397,Recycler
LCD Panel,Indore,05-09-26,₹44,Market Survey
Motor,Indore,05-09-26,₹70,Recycler
Magnet Assembly,Indore,05-09-26,₹96,Recycler
Metal,Indore,05-09-26,₹52,Recycler
Plastic,Indore,05-09-26,₹18,Aggregator
Glass,Indore,05-09-26,₹5,Market Survey
PCB,Raipur,05-09-26,₹417,Recycler
Battery,Raipur,05-09-26,₹113,Recycler
Mobile,Raipur,05-09-26,₹181,Aggregator
Keyboard,Raipur,05-09-26,₹27,Recycler
Mouse,Raipur,05-09-26,₹36,Recycler
Printer,Raipur,05-09-26,₹17,Recycler
Television,Raipur,05-09-26,₹24,Recycler
Washing Machine,Raipur,05-09-26,₹20,Recycler
Microwave,Raipur,05-09-26,₹16,Aggregator
Player,Raipur,05-09-26,₹46,Aggregator
Cable,Raipur,05-09-26,₹383,Recycler
LCD Panel,Raipur,05-09-26,₹45,Recycler
Motor,Raipur,05-09-26,₹63,Recycler
Magnet Assembly,Raipur,05-09-26,₹93,Aggregator
Metal,Raipur,05-09-26,₹51,Recycler
Plastic,Raipur,05-09-26,₹20,Recycler
Glass,Raipur,05-09-26,₹5,Aggregator
PCB,Nagpur,05-09-26,₹404,Aggregator
Battery,Nagpur,05-09-26,₹114,Recycler
Mobile,Nagpur,05-09-26,₹202,Recycler
Keyboard,Nagpur,05-09-26,₹26,Market Survey
Mouse,Nagpur,05-09-26,₹37,Aggregator
Printer,Nagpur,05-09-26,₹18,Recycler
Television,Nagpur,05-09-26,₹23,Recycler
Washing Machine,Nagpur,05-09-26,₹22,Recycler
Microwave,Nagpur,05-09-26,₹15,Aggregator
Player,Nagpur,05-09-26,₹47,Recycler
Cable,Nagpur,05-09-26,₹379,Recycler
LCD Panel,Nagpur,05-09-26,₹44,Recycler
Motor,Nagpur,05-09-26,₹72,Recycler
Magnet Assembly,Nagpur,05-09-26,₹105,Recycler
Metal,Nagpur,05-09-26,₹51,Aggregator
Plastic,Nagpur,05-09-26,₹18,Recycler
Glass,Nagpur,05-09-26,₹5,Recycler
PCB,Pune,05-09-26,₹458,Recycler
Battery,Pune,05-09-26,₹113,Recycler
Mobile,Pune,05-09-26,₹220,Recycler
Keyboard,Pune,05-09-26,₹30,Recycler
Mouse,Pune,05-09-26,₹40,Aggregator
Printer,Pune,05-09-26,₹19,Market Survey
Television,Pune,05-09-26,₹25,Recycler
Washing Machine,Pune,05-09-26,₹22,Recycler
Microwave,Pune,05-09-26,₹17,Recycler
Player,Pune,05-09-26,₹51,Recycler
Cable,Pune,05-09-26,₹391,Recycler
LCD Panel,Pune,05-09-26,₹43,Aggregator
Motor,Pune,05-09-26,₹69,Recycler
Magnet Assembly,Pune,05-09-26,₹99,Recycler
Metal,Pune,05-09-26,₹55,Recycler
Plastic,Pune,05-09-26,₹21,Aggregator
Glass,Pune,05-09-26,₹5,Aggregator
PCB,Mumbai,05-09-26,₹494,Recycler
Battery,Mumbai,05-09-26,₹117,Recycler
Mobile,Mumbai,05-09-26,₹217,Recycler
Keyboard,Mumbai,05-09-26,₹30,Aggregator
Mouse,Mumbai,05-09-26,₹39,Aggregator
Printer,Mumbai,05-09-26,₹19,Recycler
Television,Mumbai,05-09-26,₹23,Recycler
Washing Machine,Mumbai,05-09-26,₹21,Aggregator
Microwave,Mumbai,05-09-26,₹19,Recycler
Player,Mumbai,05-09-26,₹50,Aggregator
Cable,Mumbai,05-09-26,₹390,Aggregator
LCD Panel,Mumbai,05-09-26,₹49,Recycler
Motor,Mumbai,05-09-26,₹81,Recycler
Magnet Assembly,Mumbai,05-09-26,₹104,Market Survey
Metal,Mumbai,05-09-26,₹53,Recycler
Plastic,Mumbai,05-09-26,₹22,Recycler
Glass,Mumbai,05-09-26,₹5,Recycler
PCB,Delhi,05-09-26,₹473,Recycler
Battery,Delhi,05-09-26,₹123,Aggregator
Mobile,Delhi,05-09-26,₹243,Recycler
Keyboard,Delhi,05-09-26,₹29,Recycler
Mouse,Delhi,05-09-26,₹40,Recycler
Printer,Delhi,05-09-26,₹18,Aggregator
Television,Delhi,05-09-26,₹22,Recycler
Washing Machine,Delhi,05-09-26,₹23,Recycler
Microwave,Delhi,05-09-26,₹19,Recycler
Player,Delhi,05-09-26,₹50,Recycler
Cable,Delhi,05-09-26,₹427,Recycler
LCD Panel,Delhi,05-09-26,₹49,Market Survey
Motor,Delhi,05-09-26,₹76,Recycler
Magnet Assembly,Delhi,05-09-26,₹107,Recycler
Metal,Delhi,05-09-26,₹56,Recycler
Plastic,Delhi,05-09-26,₹22,Aggregator
Glass,Delhi,05-09-26,₹5,Recycler
PCB,Noida,05-09-26,₹444,Recycler
Battery,Noida,05-09-26,₹113,Aggregator
Mobile,Noida,05-09-26,₹221,Recycler
Keyboard,Noida,05-09-26,₹31,Recycler
Mouse,Noida,05-09-26,₹41,Recycler
Printer,Noida,05-09-26,₹19,Aggregator
Television,Noida,05-09-26,₹23,Recycler
Washing Machine,Noida,05-09-26,₹20,Aggregator
Microwave,Noida,05-09-26,₹18,Recycler
Player,Noida,05-09-26,₹50,Aggregator
Cable,Noida,05-09-26,₹414,Recycler
LCD Panel,Noida,05-09-26,₹47,Recycler
Motor,Noida,05-09-26,₹72,Recycler
Magnet Assembly,Noida,05-09-26,₹95,Aggregator
Metal,Noida,05-09-26,₹52,Aggregator
Plastic,Noida,05-09-26,₹22,Recycler
Glass,Noida,05-09-26,₹6,Recycler
PCB,Jaipur,05-09-26,₹442,Market Survey
Battery,Jaipur,05-09-26,₹109,Recycler
Mobile,Jaipur,05-09-26,₹207,Recycler
Keyboard,Jaipur,05-09-26,₹26,Aggregator
Mouse,Jaipur,05-09-26,₹39,Recycler
Printer,Jaipur,05-09-26,₹19,Market Survey
Television,Jaipur,05-09-26,₹23,Recycler
Washing Machine,Jaipur,05-09-26,₹22,Recycler
Microwave,Jaipur,05-09-26,₹18,Recycler
Player,Jaipur,05-09-26,₹48,Recycler
Cable,Jaipur,05-09-26,₹398,Recycler
LCD Panel,Jaipur,05-09-26,₹46,Market Survey
Motor,Jaipur,05-09-26,₹70,Aggregator
Magnet Assembly,Jaipur,05-09-26,₹95,Recycler
Metal,Jaipur,05-09-26,₹52,Aggregator
Plastic,Jaipur,05-09-26,₹17,Recycler
Glass,Jaipur,05-09-26,₹5,Recycler
PCB,Ahmedabad,05-09-26,₹447,Recycler
Battery,Ahmedabad,05-09-26,₹115,Aggregator
Mobile,Ahmedabad,05-09-26,₹213,Aggregator
Keyboard,Ahmedabad,05-09-26,₹31,Recycler
Mouse,Ahmedabad,05-09-26,₹36,Recycler
Printer,Ahmedabad,05-09-26,₹18,Recycler
Television,Ahmedabad,05-09-26,₹23,Recycler
Washing Machine,Ahmedabad,05-09-26,₹21,Recycler
Microwave,Ahmedabad,05-09-26,₹18,Recycler
Player,Ahmedabad,05-09-26,₹45,Recycler
Cable,Ahmedabad,05-09-26,₹421,Market Survey
LCD Panel,Ahmedabad,05-09-26,₹44,Recycler
Motor,Ahmedabad,05-09-26,₹70,Market Survey
Magnet Assembly,Ahmedabad,05-09-26,₹97,Aggregator
Metal,Ahmedabad,05-09-26,₹52,Aggregator
Plastic,Ahmedabad,05-09-26,₹21,Market Survey
Glass,Ahmedabad,05-09-26,₹5,Market Survey
PCB,Bengaluru,05-09-26,₹470,Recycler
Battery,Bengaluru,05-09-26,₹110,Aggregator
Mobile,Bengaluru,05-09-26,₹202,Aggregator
Keyboard,Bengaluru,05-09-26,₹29,Recycler
Mouse,Bengaluru,05-09-26,₹39,Aggregator
Printer,Bengaluru,05-09-26,₹18,Recycler
Television,Bengaluru,05-09-26,₹23,Recycler
Washing Machine,Bengaluru,05-09-26,₹22,Aggregator
Microwave,Bengaluru,05-09-26,₹18,Recycler
Player,Bengaluru,05-09-26,₹49,Market Survey
Cable,Bengaluru,05-09-26,₹375,Market Survey
LCD Panel,Bengaluru,05-09-26,₹48,Recycler
Motor,Bengaluru,05-09-26,₹76,Recycler
Magnet Assembly,Bengaluru,05-09-26,₹108,Recycler
Metal,Bengaluru,05-09-26,₹56,Recycler
Plastic,Bengaluru,05-09-26,₹21,Aggregator
Glass,Bengaluru,05-09-26,₹5,Recycler
PCB,Hyderabad,05-09-26,₹427,Aggregator
Battery,Hyderabad,05-09-26,₹123,Market Survey
Mobile,Hyderabad,05-09-26,₹206,Recycler
Keyboard,Hyderabad,05-09-26,₹28,Recycler
Mouse,Hyderabad,05-09-26,₹38,Recycler
Printer,Hyderabad,05-09-26,₹18,Market Survey
Television,Hyderabad,05-09-26,₹22,Recycler
Washing Machine,Hyderabad,05-09-26,₹22,Recycler
Microwave,Hyderabad,05-09-26,₹18,Recycler
Player,Hyderabad,05-09-26,₹52,Recycler
Cable,Hyderabad,05-09-26,₹399,Recycler
LCD Panel,Hyderabad,05-09-26,₹49,Market Survey
Motor,Hyderabad,05-09-26,₹68,Aggregator
Magnet Assembly,Hyderabad,05-09-26,₹92,Aggregator
Metal,Hyderabad,05-09-26,₹54,Aggregator
Plastic,Hyderabad,05-09-26,₹21,Recycler
Glass,Hyderabad,05-09-26,₹5,Recycler
PCB,Chennai,05-09-26,₹456,Recycler
Battery,Chennai,05-09-26,₹116,Aggregator
Mobile,Chennai,05-09-26,₹209,Aggregator
Keyboard,Chennai,05-09-26,₹31,Recycler
Mouse,Chennai,05-09-26,₹42,Recycler
Printer,Chennai,05-09-26,₹18,Aggregator
Television,Chennai,05-09-26,₹22,Recycler
Washing Machine,Chennai,05-09-26,₹22,Recycler
Microwave,Chennai,05-09-26,₹16,Aggregator
Player,Chennai,05-09-26,₹52,Recycler
Cable,Chennai,05-09-26,₹380,Aggregator
LCD Panel,Chennai,05-09-26,₹46,Recycler
Motor,Chennai,05-09-26,₹73,Recycler
Magnet Assembly,Chennai,05-09-26,₹103,Aggregator
Metal,Chennai,05-09-26,₹55,Recycler
Plastic,Chennai,05-09-26,₹21,Recycler
Glass,Chennai,05-09-26,₹5,Aggregator
PCB,Kolkata,05-09-26,₹393,Aggregator
Battery,Kolkata,05-09-26,₹109,Aggregator
Mobile,Kolkata,05-09-26,₹209,Market Survey
Keyboard,Kolkata,05-09-26,₹28,Recycler
Mouse,Kolkata,05-09-26,₹38,Market Survey
Printer,Kolkata,05-09-26,₹18,Recycler
Television,Kolkata,05-09-26,₹22,Recycler
Washing Machine,Kolkata,05-09-26,₹21,Recycler
Microwave,Kolkata,05-09-26,₹16,Aggregator
Player,Kolkata,05-09-26,₹47,Aggregator
Cable,Kolkata,05-09-26,₹409,Market Survey
LCD Panel,Kolkata,05-09-26,₹46,Recycler
Motor,Kolkata,05-09-26,₹72,Recycler
Magnet Assembly,Kolkata,05-09-26,₹101,Recycler
Metal,Kolkata,05-09-26,₹51,Aggregator
Plastic,Kolkata,05-09-26,₹20,Recycler
Glass,Kolkata,05-09-26,₹5,Market Survey
PCB,Lucknow,05-09-26,₹382,Aggregator
Battery,Lucknow,05-09-26,₹110,Recycler
Mobile,Lucknow,05-09-26,₹198,Recycler
Keyboard,Lucknow,05-09-26,₹29,Recycler
Mouse,Lucknow,05-09-26,₹37,Recycler
Printer,Lucknow,05-09-26,₹17,Recycler
Television,Lucknow,05-09-26,₹21,Aggregator
Washing Machine,Lucknow,05-09-26,₹22,Recycler
Microwave,Lucknow,05-09-26,₹16,Recycler
Player,Lucknow,05-09-26,₹51,Recycler
Cable,Lucknow,05-09-26,₹346,Aggregator
LCD Panel,Lucknow,05-09-26,₹44,Recycler
Motor,Lucknow,05-09-26,₹71,Recycler
Magnet Assembly,Lucknow,05-09-26,₹96,Aggregator
Metal,Lucknow,05-09-26,₹51,Market Survey
Plastic,Lucknow,05-09-26,₹19,Recycler
Glass,Lucknow,05-09-26,₹5,Aggregator
PCB,Bhopal,06-09-26,₹402,Aggregator
Battery,Bhopal,06-09-26,₹110,Recycler
Mobile,Bhopal,06-09-26,₹207,Recycler
Keyboard,Bhopal,06-09-26,₹29,Aggregator
Mouse,Bhopal,06-09-26,₹37,Recycler
Printer,Bhopal,06-09-26,₹17,Recycler
Television,Bhopal,06-09-26,₹21,Recycler
Washing Machine,Bhopal,06-09-26,₹21,Aggregator
Microwave,Bhopal,06-09-26,₹17,Aggregator
Player,Bhopal,06-09-26,₹45,Recycler
Cable,Bhopal,06-09-26,₹376,Recycler
LCD Panel,Bhopal,06-09-26,₹43,Recycler
Motor,Bhopal,06-09-26,₹72,Recycler
Magnet Assembly,Bhopal,06-09-26,₹91,Recycler
Metal,Bhopal,06-09-26,₹50,Aggregator
Plastic,Bhopal,06-09-26,₹18,Aggregator
Glass,Bhopal,06-09-26,₹5,Aggregator
PCB,Indore,06-09-26,₹415,Aggregator
Battery,Indore,06-09-26,₹110,Recycler
Mobile,Indore,06-09-26,₹202,Recycler
Keyboard,Indore,06-09-26,₹29,Aggregator
Mouse,Indore,06-09-26,₹37,Recycler
Printer,Indore,06-09-26,₹19,Recycler
Television,Indore,06-09-26,₹22,Recycler
Washing Machine,Indore,06-09-26,₹20,Recycler
Microwave,Indore,06-09-26,₹16,Aggregator
Player,Indore,06-09-26,₹46,Recycler
Cable,Indore,06-09-26,₹399,Recycler
LCD Panel,Indore,06-09-26,₹44,Recycler
Motor,Indore,06-09-26,₹72,Recycler
Magnet Assembly,Indore,06-09-26,₹92,Recycler
Metal,Indore,06-09-26,₹52,Recycler
Plastic,Indore,06-09-26,₹20,Recycler
Glass,Indore,06-09-26,₹5,Market Survey
PCB,Raipur,06-09-26,₹404,Recycler
Battery,Raipur,06-09-26,₹107,Market Survey
Mobile,Raipur,06-09-26,₹211,Market Survey
Keyboard,Raipur,06-09-26,₹26,Recycler
Mouse,Raipur,06-09-26,₹37,Recycler
Printer,Raipur,06-09-26,₹17,Aggregator
Television,Raipur,06-09-26,₹21,Recycler
Washing Machine,Raipur,06-09-26,₹19,Recycler
Microwave,Raipur,06-09-26,₹17,Aggregator
Player,Raipur,06-09-26,₹48,Aggregator
Cable,Raipur,06-09-26,₹377,Aggregator
LCD Panel,Raipur,06-09-26,₹45,Recycler
Motor,Raipur,06-09-26,₹72,Aggregator
Magnet Assembly,Raipur,06-09-26,₹91,Recycler
Metal,Raipur,06-09-26,₹50,Recycler
Plastic,Raipur,06-09-26,₹19,Recycler
Glass,Raipur,06-09-26,₹5,Recycler
PCB,Nagpur,06-09-26,₹441,Recycler
Battery,Nagpur,06-09-26,₹111,Recycler
Mobile,Nagpur,06-09-26,₹208,Recycler
Keyboard,Nagpur,06-09-26,₹27,Recycler
Mouse,Nagpur,06-09-26,₹41,Recycler
Printer,Nagpur,06-09-26,₹17,Aggregator
Television,Nagpur,06-09-26,₹21,Aggregator
Washing Machine,Nagpur,06-09-26,₹21,Recycler
Microwave,Nagpur,06-09-26,₹16,Aggregator
Player,Nagpur,06-09-26,₹48,Aggregator
Cable,Nagpur,06-09-26,₹385,Recycler
LCD Panel,Nagpur,06-09-26,₹42,Recycler
Motor,Nagpur,06-09-26,₹75,Recycler
Magnet Assembly,Nagpur,06-09-26,₹89,Recycler
Metal,Nagpur,06-09-26,₹51,Market Survey
Plastic,Nagpur,06-09-26,₹19,Aggregator
Glass,Nagpur,06-09-26,₹5,Aggregator
PCB,Pune,06-09-26,₹456,Recycler
Battery,Pune,06-09-26,₹116,Aggregator
Mobile,Pune,06-09-26,₹216,Recycler
Keyboard,Pune,06-09-26,₹30,Aggregator
Mouse,Pune,06-09-26,₹37,Recycler
Printer,Pune,06-09-26,₹19,Market Survey
Television,Pune,06-09-26,₹23,Recycler
Washing Machine,Pune,06-09-26,₹23,Recycler
Microwave,Pune,06-09-26,₹18,Recycler
Player,Pune,06-09-26,₹49,Recycler
Cable,Pune,06-09-26,₹396,Recycler
LCD Panel,Pune,06-09-26,₹48,Aggregator
Motor,Pune,06-09-26,₹68,Recycler
Magnet Assembly,Pune,06-09-26,₹102,Recycler
Metal,Pune,06-09-26,₹54,Aggregator
Plastic,Pune,06-09-26,₹20,Aggregator
Glass,Pune,06-09-26,₹5,Market Survey
PCB,Mumbai,06-09-26,₹429,Recycler
Battery,Mumbai,06-09-26,₹130,Aggregator
Mobile,Mumbai,06-09-26,₹231,Recycler
Keyboard,Mumbai,06-09-26,₹29,Recycler
Mouse,Mumbai,06-09-26,₹40,Recycler
Printer,Mumbai,06-09-26,₹19,Recycler
Television,Mumbai,06-09-26,₹24,Recycler
Washing Machine,Mumbai,06-09-26,₹22,Aggregator
Microwave,Mumbai,06-09-26,₹19,Recycler
Player,Mumbai,06-09-26,₹49,Recycler
Cable,Mumbai,06-09-26,₹442,Market Survey
LCD Panel,Mumbai,06-09-26,₹45,Aggregator
Motor,Mumbai,06-09-26,₹78,Recycler
Magnet Assembly,Mumbai,06-09-26,₹100,Recycler
Metal,Mumbai,06-09-26,₹57,Market Survey
Plastic,Mumbai,06-09-26,₹21,Aggregator
Glass,Mumbai,06-09-26,₹5,Recycler
PCB,Delhi,06-09-26,₹449,Recycler
Battery,Delhi,06-09-26,₹118,Recycler
Mobile,Delhi,06-09-26,₹228,Recycler
Keyboard,Delhi,06-09-26,₹30,Recycler
Mouse,Delhi,06-09-26,₹36,Aggregator
Printer,Delhi,06-09-26,₹20,Recycler
Television,Delhi,06-09-26,₹24,Recycler
Washing Machine,Delhi,06-09-26,₹23,Recycler
Microwave,Delhi,06-09-26,₹17,Aggregator
Player,Delhi,06-09-26,₹51,Recycler
Cable,Delhi,06-09-26,₹433,Market Survey
LCD Panel,Delhi,06-09-26,₹49,Recycler
Motor,Delhi,06-09-26,₹79,Recycler
Magnet Assembly,Delhi,06-09-26,₹100,Recycler
Metal,Delhi,06-09-26,₹56,Aggregator
Plastic,Delhi,06-09-26,₹20,Recycler
Glass,Delhi,06-09-26,₹5,Market Survey
PCB,Noida,06-09-26,₹428,Aggregator
Battery,Noida,06-09-26,₹117,Recycler
Mobile,Noida,06-09-26,₹233,Recycler
Keyboard,Noida,06-09-26,₹27,Recycler
Mouse,Noida,06-09-26,₹42,Recycler
Printer,Noida,06-09-26,₹20,Recycler
Television,Noida,06-09-26,₹23,Recycler
Washing Machine,Noida,06-09-26,₹22,Recycler
Microwave,Noida,06-09-26,₹18,Recycler
Player,Noida,06-09-26,₹50,Recycler
Cable,Noida,06-09-26,₹374,Market Survey
LCD Panel,Noida,06-09-26,₹47,Recycler
Motor,Noida,06-09-26,₹80,Recycler
Magnet Assembly,Noida,06-09-26,₹95,Aggregator
Metal,Noida,06-09-26,₹54,Recycler
Plastic,Noida,06-09-26,₹21,Recycler
Glass,Noida,06-09-26,₹5,Recycler
PCB,Jaipur,06-09-26,₹411,Aggregator
Battery,Jaipur,06-09-26,₹106,Recycler
Mobile,Jaipur,06-09-26,₹211,Recycler
Keyboard,Jaipur,06-09-26,₹29,Market Survey
Mouse,Jaipur,06-09-26,₹40,Recycler
Printer,Jaipur,06-09-26,₹17,Recycler
Television,Jaipur,06-09-26,₹21,Recycler
Washing Machine,Jaipur,06-09-26,₹20,Market Survey
Microwave,Jaipur,06-09-26,₹16,Recycler
Player,Jaipur,06-09-26,₹48,Aggregator
Cable,Jaipur,06-09-26,₹396,Recycler
LCD Panel,Jaipur,06-09-26,₹45,Recycler
Motor,Jaipur,06-09-26,₹73,Recycler
Magnet Assembly,Jaipur,06-09-26,₹103,Recycler
Metal,Jaipur,06-09-26,₹51,Recycler
Plastic,Jaipur,06-09-26,₹18,Aggregator
Glass,Jaipur,06-09-26,₹5,Aggregator
PCB,Ahmedabad,06-09-26,₹432,Recycler
Battery,Ahmedabad,06-09-26,₹116,Recycler
Mobile,Ahmedabad,06-09-26,₹215,Recycler
Keyboard,Ahmedabad,06-09-26,₹27,Recycler
